app_name,reviewer,date,score,content,thumbs_up
Question.AI - Chatbot&Math AI,Minette Ngwetong,2024-12-19 07:23:19,1,Not good at all alot of adverts when I ask a question 😭💔💔💔,0
Question.AI - Chatbot&Math AI,Sese “SeSe_Playz” Playz,2024-12-19 06:03:10,1,I did my illuminati test and got a 55% it's ok if you got math work,0
Question.AI - Chatbot&Math AI,John Klein,2024-12-19 05:42:12,1,"Camera feature doesn't work 99% of the time and re-opening the app doesn't work and you'll have to uninstall it to get it working, if you don't have premium it shoves it down your throat to upgrade. Ads aren't the worse but consume time. The AI is also wrong more often with slightly hard questions.",0
Question.AI - Chatbot&Math AI,Adamah Emmanuel,2024-12-19 05:20:03,2,Very good and fast .,0
Question.AI - Chatbot&Math AI,Sabastian Bahati,2024-12-19 05:07:00,1,wasteful app contains many unnecessary Ads,0
Question.AI - Chatbot&Math AI,iBxdemon Pubg,2024-12-19 02:00:09,5,This app is a life saver🤞🤞🤞🤞🤞🤞🤞🤞 it helped me when there are lots of school works and i shared it to friends so they won't bother check out thank you question ai for saving my life 😚👍👍👍👍👍👍👍👍🤝🤝🤝,0
Question.AI - Chatbot&Math AI,SyahrulNizam Abdurajak,2024-12-18 23:51:30,4,"When using floating search, please make the background transparent and only the text can be seen so we can see what's going on in the background and one more is put x button there so instant exit on floating search.",0
Question.AI - Chatbot&Math AI,JoandRo videos Ha,2024-12-18 23:18:33,1,It keeps me getting wrong answers,0
Question.AI - Chatbot&Math AI,asinasi nerima,2024-12-18 22:31:29,3,Good and accurate,0
Question.AI - Chatbot&Math AI,Renzivan Maning,2024-12-18 21:10:49,5,Pogi toh,0
Question.AI - Chatbot&Math AI,Yaroslav Linnyk,2024-12-18 16:03:53,5,"This app is getting me through junior year, whoever made this app don't let me catch you by yourself or I'll do silly things to you with my willy ♥️",0
Question.AI - Chatbot&Math AI,Denis Etoo,2024-12-18 14:41:33,1,A really bad app!! Has too many ads and does not answer a specific question,0
Question.AI - Chatbot&Math AI,Ethan Guill,2024-12-18 13:11:15,3,This app is making me fail in everything but history and it used to be very right but they are getting money hungry.,0
Question.AI - Chatbot&Math AI,Samantha Cox,2024-12-18 11:54:47,1,This stupid app gives me the wrong answers and has too many ads.,0
Question.AI - Chatbot&Math AI,Aschu Aschu,2024-12-18 11:23:15,1,It doesn't answer any questions,0
Question.AI - Chatbot&Math AI,jayonna williams,2024-12-18 11:01:38,1,This app actually gets your answers wrong and doesn't help you even understand it. This app gave me an F! It got half of my questions wrong. I would have gotten a better grade if it weren't for this app. If you want to use this it's best if you check it like 3 times. And don't get me started on the ads!! They have an ad every other second.,0
Question.AI - Chatbot&Math AI,Charles Augustin,2024-12-18 08:08:33,1,Too much ads,0
Question.AI - Chatbot&Math AI,Zeo Vino,2024-12-18 01:02:28,1,"It used to be great, I'd always use it in my russian exam, or exams in general. Now it can't even read a single Russian question without showing error messages or literal gibberish. Same with math too, it can't do anything anymore.",0
Question.AI - Chatbot&Math AI,Brenda Kiwanuka Nabatte (Shawtie),2024-12-17 20:16:54,5,This app sucks a whole lot when it comes to maths.. Yuk😠 Half the time it gives wrong answers. Try to work on whichever software yo using,0
Question.AI - Chatbot&Math AI,Janessa Estrada,2024-12-17 17:47:07,4,I love it so much,0
Question.AI - Chatbot&Math AI,Juma Pascal,2024-12-17 17:45:25,5,The app is great only it keeps on bringing annoying ads from time to time please check on how to minimize them,0
Question.AI - Chatbot&Math AI,Bambi Kyun,2024-12-17 15:03:20,1,"It used to be very good. It's still good but ONLY with basic things. I use it for math and it used to save my life, but now it gets 98% of the things wrong. It's not reliable and I don't know what to do now.",0
Question.AI - Chatbot&Math AI,ngalame brenda,2024-12-17 13:51:30,3,It is a very useful app and facilitates work and gives immediate response. It has been noticed of giving inaccurate answers to certain questions And has more ads now These adds interrupt use . It would be wonderful if you can work on these ...,0
Question.AI - Chatbot&Math AI,Yunno0 Katsu,2024-12-17 12:13:51,2,Too much ads and so slow for doing study things,0
Question.AI - Chatbot&Math AI,Agbe Jonathan,2024-12-17 11:15:30,5,Very good and make life simple,0
Question.AI - Chatbot&Math AI,Denise McFadden,2024-12-17 04:02:14,3,Not that good,0
Question.AI - Chatbot&Math AI,Shueybi Abdii,2024-12-16 10:52:10,5,Good,0
Question.AI - Chatbot&Math AI,melissa Martinez,2024-12-16 02:16:37,5,I like it it really helps,0
Question.AI - Chatbot&Math AI,Elenaguevarra,2024-12-15 18:02:28,5,Because this app help me with my math homework,0
Question.AI - Chatbot&Math AI,isaac masika,2024-12-15 17:43:31,5,Fantastic,0
Question.AI - Chatbot&Math AI,Kayla Beaver,2024-12-15 17:34:40,1,I like to use in the photos to help me understand graphs and now it's gone and I do not like this app anymore,0
Question.AI - Chatbot&Math AI,QueenPiglet Lambert (Queen Piglet),2024-12-15 16:04:28,4,Only allowed 10 questions per day unless you pay money but the answers are almost always right,0
Question.AI - Chatbot&Math AI,Abdu Cyclist,2024-12-15 12:43:29,5,Good app but if they make 50 limit atleast would be better or like last year unlimited was great,0
Question.AI - Chatbot&Math AI,Joan Magan,2024-12-14 21:56:12,5,Verry helpful,0
Question.AI - Chatbot&Math AI,Samir samama,2024-12-14 13:34:05,5,Good day,0
Question.AI - Chatbot&Math AI,Eli Jean,2024-12-14 11:23:49,5,Yes king,0
Question.AI - Chatbot&Math AI,Kuloba Flarian,2024-12-14 05:51:13,2,Moderate,0
Question.AI - Chatbot&Math AI,jubair alam,2024-12-14 05:04:57,2,"Scan feature is good for me , but answer accuracy is not good like chatgpt , it give you 7 correct out 15 , accuracy is only 50% , using paid version ,",0
Question.AI - Chatbot&Math AI,Mary Fultz,2024-12-14 04:37:39,4,"I would've given it a 5 star, but I hate that after 10 uses u need to pay please change this",0
Question.AI - Chatbot&Math AI,Grace Reyes,2024-12-14 00:32:36,1,"I got it for help but it is so bad at recognizing questions and actually getting it correct. I almost never get it right. There is also ads almost every time I click something in the app, I can't use it without getting like 10 ads.",0
Question.AI - Chatbot&Math AI,Manuel Rolon,2024-12-13 19:09:59,1,"this is horrible, too many ads, and gets most of the questions wrong.",0
Question.AI - Chatbot&Math AI,Bianca Carreon,2024-12-13 16:16:30,5,works good helps me with my math,0
Question.AI - Chatbot&Math AI,Rolx Orly,2024-12-13 12:05:41,5,Awesome app for math. Just a bit glitchy lately .,0
Question.AI - Chatbot&Math AI,Belinda Fari,2024-12-13 10:12:48,5,This is an excellent app,0
Question.AI - Chatbot&Math AI,Olajide Abdul muheez,2024-12-13 09:25:58,5,Totally awesome,0
Question.AI - Chatbot&Math AI,Catherine Peterson,2024-12-13 08:11:11,4,As accurate as perfect,0
Question.AI - Chatbot&Math AI,samy mentor,2024-12-13 06:23:25,5,good 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,0
Question.AI - Chatbot&Math AI,Mickeyopia Mickey,2024-12-13 01:37:59,5,Woooooooooooow,0
Question.AI - Chatbot&Math AI,Noriitosmas “味の” わ,2024-12-13 00:30:50,1,there are more ads than the answer it's ugly because at first it's beautiful but when it backs up it's ugly don't download our app pls pls pls pls pls pls pls,0
Question.AI - Chatbot&Math AI,Kurzgesagt In a nutshell,2024-12-12 15:54:14,4,TOO PEOPLE WHO ARE NEW TO AI THIS ISMT THE BEST APP THE BEST IS CHATGPR AND CLUADE BUT THIS IS very gud alternative,0
Question.AI - Chatbot&Math AI,Brook Ababu,2024-12-12 09:00:03,5,❤️,0
Question.AI - Chatbot&Math AI,ganesh rajput,2024-12-12 04:10:26,5,Very good app,0
Question.AI - Chatbot&Math AI,SULTAN MANGI,2024-12-12 01:37:53,5,It's the best app every,0
Question.AI - Chatbot&Math AI,Abdi Guracha,2024-12-11 21:30:29,5,Good but remove ads please,0
Question.AI - Chatbot&Math AI,Michael Kane,2024-12-11 20:24:24,2,Too much ads please helps us by limiting those ads not good at all,0
Question.AI - Chatbot&Math AI,Billy Oketch,2024-12-11 19:06:18,5,Very accurate and immediate answers,0
Question.AI - Chatbot&Math AI,Comedy Crusader,2024-12-11 15:52:45,1,20 answers a day is a complete joke if I'm using AI to cheat at least give me more 1 star.,0
Question.AI - Chatbot&Math AI,Fa HimXD,2024-12-11 15:22:22,1,Everything is basically behind a paywall.,0
Question.AI - Chatbot&Math AI,Marietta,2024-12-11 14:50:57,1,I'm very disappointed that the app has made their 40 free questions a day into 10 without any warning.,0
Question.AI - Chatbot&Math AI,Jonah Bear,2024-12-11 13:41:27,1,"Helps, but the last few months it makes u charge extra",0
Question.AI - Chatbot&Math AI,The Gespenst,2024-12-11 12:01:51,1,Unrealiable heap of trash. Failed most of my tests because most of the answers happened to be incorrect.,0
Question.AI - Chatbot&Math AI,Usman Adamu,2024-12-11 06:36:25,4,amazing,0
Question.AI - Chatbot&Math AI,Jordan Ambeau,2024-12-11 06:07:50,5,"Just a great app all around, gets every answer correct every time and tells you in detail how they came to the Solution. Really recommend trying it out👍🏽",0
Question.AI - Chatbot&Math AI,Matheo Mwambilija,2024-12-11 05:10:33,5,Nachekelea tu😂😂😂😂,0
Question.AI - Chatbot&Math AI,Steven 59,2024-12-11 04:05:17,2,I PAYED AND STILL FAILED THE TEST,0
Question.AI - Chatbot&Math AI,Barbara Latta,2024-12-11 03:50:26,1,Literally half the questions are given wrong answers. Which is way too many for $11 a month Edit* I sent the photos,0
Question.AI - Chatbot&Math AI,Kamran Pasha,2024-12-11 00:31:56,1,i install this app and on very first time a pathatic add fixed my screen which has no option to cross the add even on clicking the cross button this app brings you to google play store for installation of an unwanted app. developer to please fix it.,0
Question.AI - Chatbot&Math AI,peace afam,2024-12-10 22:57:51,1,Nothing good can come out of the app just telling me fake answers,0
Question.AI - Chatbot&Math AI,ryus Email,2024-12-10 22:16:13,1,"I give this app 1 star cause they deserve it, every 1 question have adds even like my phone lagging still have I don't like this app and to chose who gave 5 star they lying this app was too lag don't Download it.",0
Question.AI - Chatbot&Math AI,Dominic Nisperos,2024-12-10 22:09:30,1,To many adds and for 95% accurate answer nah they will eat your hard earn money,0
Question.AI - Chatbot&Math AI,ABIGAEL CHEPKEMOI,2024-12-10 20:25:40,1,Am starting to hate this App because of the too much adds after every single question. nkt😒,0
Question.AI - Chatbot&Math AI,corporal rodolfo,2024-12-10 12:20:26,1,so much adds,0
Question.AI - Chatbot&Math AI,Santiago Gutierrez,2024-12-10 11:30:07,5,"Absolutely incredible 100x times better than ChatGpt, it gives clear answer, and the amount of image uploads is unlimited, would very highly recommend.",0
Question.AI - Chatbot&Math AI,Jamari Jones,2024-12-10 10:56:59,1,The screen is so blurry it was horrible and then the ai It couldn't comprehend what was happening it is horrible for getting your work done if I could give it something lower than one star I would.,0
Question.AI - Chatbot&Math AI,Erick D,2024-12-10 08:44:57,4,Good for answers but currently I can't purchase the subscription it's only allowing the subscription for 99.99. Not 11.99,0
Question.AI - Chatbot&Math AI,Nick GU,2024-12-10 08:10:24,1,it keeps giving me the wrong answers. Fix your ai.,0
Question.AI - Chatbot&Math AI,John Vencint Blasurca,2024-12-10 01:16:08,1,"sucks, ads everywhere. It was supposed to be competitive with Chat GPT which i think Question AI is better however ITS NOT THIS VERSION, ITS THE OLD VERSION OF QUESTION AI IS BETTER. BRING BACK THE OLD VERSION WHERE THERE IS NO ADS. yeah dont install this just use chat gpt no ads, better than this. pls delete the ads i will change my mind after",0
Question.AI - Chatbot&Math AI,Sheila-V Farola,2024-12-09 22:41:50,5,Good app lol,0
Question.AI - Chatbot&Math AI,Ananda Islam,2024-12-09 22:38:09,2,"There are lots of ads but some are paid, what's the point?",0
Question.AI - Chatbot&Math AI,Brian Wanyonyi,2024-12-09 19:48:53,1,Tooo many adds,0
Question.AI - Chatbot&Math AI,Chizoba Etuka,2024-12-09 15:13:16,3,Update: This app was awesome before now it just makes too many mistakes and gets almost all its answers wrong,0
Question.AI - Chatbot&Math AI,Thara Quinayla Divera,2024-12-09 14:43:04,2,too much ad!,0
Question.AI - Chatbot&Math AI,"Troy Robinson, Sr.",2024-12-09 14:11:43,1,When I purchased your program I got more incorrect answers than when your answered for free. That is why I used some other platform,0
Question.AI - Chatbot&Math AI,Sadiq Algithi,2024-12-09 07:07:36,5,Amazing,0
Question.AI - Chatbot&Math AI,Foday Lansana,2024-12-09 06:15:47,1,The app doesn't contain any ads and it translation is very amazing.,0
Question.AI - Chatbot&Math AI,Timothy Dombek,2024-12-08 20:44:56,1,The answers are wrong more often than they are correct.,0
Question.AI - Chatbot&Math AI,Akeylia Buchanan,2024-12-08 09:50:16,5,"It not only give me the answers,but help me understand",0
Question.AI - Chatbot&Math AI,Foday B Fofanah,2024-12-08 04:36:25,5,Foday,0
Question.AI - Chatbot&Math AI,Warren Wu pokolemo,2024-12-07 21:51:33,1,Stupid,0
Question.AI - Chatbot&Math AI,Khevyen Rivera,2024-12-07 17:37:15,1,They limited the times we can scan to 10,0
Question.AI - Chatbot&Math AI,Aryan,2024-12-07 15:14:09,5,it gave every answer and the steps for it.,0
Question.AI - Chatbot&Math AI,Syed Masrat,2024-12-07 13:22:43,1,worst app,0
Question.AI - Chatbot&Math AI,Leasie Fallin,2024-12-07 13:04:14,5,Yelp yada yada. Virtual,0
Question.AI - Chatbot&Math AI,Zawadi,2024-12-07 06:10:29,5,Good,0
Question.AI - Chatbot&Math AI,A Girl,2024-12-07 05:00:14,5,Good,0
Question.AI - Chatbot&Math AI,Smith Idayat,2024-12-07 03:42:24,5,It was totally good using this app for assignments,0
Question.AI - Chatbot&Math AI,Madhu Trindade,2024-12-07 02:15:22,2,"It used to be good, but now there are too many ads. BTW, the app has only 68% of chance to get questions right",0
Question.AI - Chatbot&Math AI,Kyla,2024-12-07 01:45:30,1,This app is useless it answers slow and it make you pay this is a dumb app.,0
Question.AI - Chatbot&Math AI,Vhan Ervien Martinez,2024-12-06 23:18:56,1,"If I send a picture of a problem, the answer has no connection to the problem I send such a waste of my time",0
Question.AI - Chatbot&Math AI,Tristan Dalepeña,2024-12-06 23:12:21,5,Namayat,0
Question.AI - Chatbot&Math AI,Flevian Kanguha,2024-12-06 20:04:14,3,The app has a lot of ads I don't like,0
Question.AI - Chatbot&Math AI,Mary Lovely,2024-12-06 17:13:48,1,"Terrible so many ads, and it literally doesn't give you the correct answer too",0
Question.AI - Chatbot&Math AI,Puppetbrolo,2024-12-06 15:55:35,2,Used this on some work and it got most of them wrong and now I'm failing a class cuz of this,0
Question.AI - Chatbot&Math AI,Demon Time,2024-12-06 14:37:31,5,5 stars I got all of them correctly and got 16/16 on everyone.,0
Question.AI - Chatbot&Math AI,John Crishna De Vera,2024-12-06 13:16:18,1,It's a good app but too many ads I meant too many every 3 to 2 minutes there's an ads you gotta minimize the ads it's making me Lag not just me but all of us.,0
Question.AI - Chatbot&Math AI,Safirna Amanda,2024-12-06 12:22:16,5,"sukaa' bagus sekali, jadi bisa paham soal math lebih mudah+udah ada penjelasannya juga. greatfully😭💟💟💟💟💟💟",0
Question.AI - Chatbot&Math AI,Yverline Belzince,2024-12-06 11:39:43,3,"I think. The part of the explanation is not good enough, but it's because that the first explanation that they give you.You don't understand it, but you ask to explain to back.Put they don't",0
Question.AI - Chatbot&Math AI,Helaina Cipriano,2024-12-06 10:50:53,3,"honestly, amazing app. ive had it for awhile until i had to pay for certain stuff. very disappointing since i dont have the money for this sort of stuff.",0
Question.AI - Chatbot&Math AI,we are gamer,2024-12-06 09:08:27,1,مرتیکه ماست کش این که هی تبلیغ میذاره مهلت نمیده یه سوالم از ربات احمق پرسید,0
Question.AI - Chatbot&Math AI,Zara Nasser,2024-12-06 08:44:11,5,This app helps me alottt with my school work I really needed this sooo much thank you and plz like it🎀,0
Question.AI - Chatbot&Math AI,cristian lemus,2024-12-06 05:37:43,5,"Best app, explains to me on how to get an answer to a problem, very accurate which I love!",0
Question.AI - Chatbot&Math AI,Ooraya Simanjuntak,2024-12-06 00:14:47,1,too many ads. can't even answer my questions. jawaban ngawur. big no.,0
Question.AI - Chatbot&Math AI,Loredy Dermodo,2024-12-05 19:04:24,5,Thank you,0
Question.AI - Chatbot&Math AI,NERO,2024-12-05 18:12:05,1,Only 10 usages only now? 40 to 10? Wild. App going down hill☠️,0
Question.AI - Chatbot&Math AI,Angel Jamison,2024-12-05 08:02:59,3,"The problem I have with this app is everything is put behind a pay wall ontop of that its a constant reminder to buy the premium version in order to to get useless things, another complaint I have is that the answers come to slowly and aren't accurate 20 percent of the time",0
Question.AI - Chatbot&Math AI,Jaymore Panganiban,2024-12-05 07:26:26,1,Don't download this app contains many ads and I can't search,0
Question.AI - Chatbot&Math AI,Midnight The wolf,2024-12-05 04:52:40,3,"I'm giving it a three star because as much as it's helped me and I'm very grateful, the ads are so annoying and there's a limit for how long you can use it a day so that you'll have to pay them to keep using it past the limit. That's very annoying.",0
Question.AI - Chatbot&Math AI,Jace Mello,2024-12-05 01:33:17,2,It's good but the only issue is the buttload amount of ads. The tiktok ad is very annoying because u can't skip it and you would have to restart the app. I would suggest chatgpt if u want less ads,0
Question.AI - Chatbot&Math AI,HollyCow !,2024-12-05 00:36:34,1,To much ads,0
Question.AI - Chatbot&Math AI,Pandito Wiratomo Sigit,2024-12-05 00:13:31,1,"Aplikasi ini membuat nilai ulangan saya jelek, untungnya saya baru coba di 1 mata pelajaran",0
Question.AI - Chatbot&Math AI,Lea Kamansa,2024-12-04 23:36:44,5,Maya kamansa,0
Question.AI - Chatbot&Math AI,NATUKUNDA DENISE,2024-12-04 23:08:03,2,Good,0
Question.AI - Chatbot&Math AI,Kiance Nalzaro,2024-12-04 21:45:57,1,"This is a very horrible and annoying, because it doesn't give me the answer, and and its it only it shows warning signs",0
Question.AI - Chatbot&Math AI,Ishimwe Marcel kevin,2024-12-04 21:23:48,5,Nice app,0
Question.AI - Chatbot&Math AI,Uus Uus,2024-12-04 20:20:44,5,bagus ngebantu banget,0
Question.AI - Chatbot&Math AI,mpangamahadi2001,2024-12-04 19:46:50,5,Fantastic,0
Question.AI - Chatbot&Math AI,Mejie Torqeuza,2024-12-04 15:20:22,1,Pure ads,0
Question.AI - Chatbot&Math AI,Frosted'StoneWCUE,2024-12-04 14:42:00,5,"Very helpful, answered specific questions and clarified on certain areas I didn't understand.",0
Question.AI - Chatbot&Math AI,Nathan Marshall Seterra,2024-12-04 14:39:55,1,Same answers over and over again. Not recommended,0
Question.AI - Chatbot&Math AI,michelle Aranduque,2024-12-04 10:52:16,1,every question has adds,0
Question.AI - Chatbot&Math AI,Louise Fusato,2024-12-04 10:45:52,5,It's very helpful for math and other subject because you can just picture it i love this app,0
Question.AI - Chatbot&Math AI,Bitter sweet,2024-12-04 05:31:07,3,"Using this for college, does not have my class textbook on it, answers questions wrong about 10 out of 50 questions are wrong.",0
Question.AI - Chatbot&Math AI,Jana Marie Adsuara,2024-12-04 02:56:31,5,This is a good AI math and any subject solver,0
Question.AI - Chatbot&Math AI,Marife Bartolome,2024-12-04 02:29:15,1,too many ads And that's disturbing to me because my time is wasted because imagine you start at 6 pm and you're done by 8 pm and you're not done watching ads especially when you repeatedly explain to AI how to do it but he can't answer and there are still ads every time you chat with him. FIX THIS PLEASE 😭 I HATE THIS!!,0
Question.AI - Chatbot&Math AI,Lutfi Fauzi,2024-12-04 01:18:50,1,kebanyakan iklan,0
Question.AI - Chatbot&Math AI,Joel Lapuz,2024-12-03 23:27:21,1,Very Bad 👎 i got 2/15 in our homework,0
Question.AI - Chatbot&Math AI,Ramy Raafat,2024-12-03 21:40:02,1,سيئ جدا,0
Question.AI - Chatbot&Math AI,Elozino Victor,2024-12-03 20:48:04,5,Annoying,0
Question.AI - Chatbot&Math AI,Maxima Kumipang,2024-12-03 20:18:58,5,Very good and nice,0
Question.AI - Chatbot&Math AI,hillary mugambi,2024-12-03 17:50:20,1,It has alot of ads rendering it unusable,0
Question.AI - Chatbot&Math AI,Bitatin Estahban,2024-12-03 16:21:31,1,"💤It's a while i installed it. It's output is absolutely wrong. Completely wrong results. I have pasted my easy commercial management questions, but I had not gotten precise results. Why you don't empower this up???? Grow its Concentration lol",0
Question.AI - Chatbot&Math AI,Loren Gomez,2024-12-03 12:10:51,1,Not accurate,0
Question.AI - Chatbot&Math AI,Zoey,2024-12-03 09:59:15,4,"It gets most of my problems right, but every once in a while, it will get some wrong... Not only that, there are too many ads.",0
Question.AI - Chatbot&Math AI,Alex Ramirez,2024-12-03 06:08:38,1,Give me wrong answer,0
Question.AI - Chatbot&Math AI,Pop Mantis,2024-12-03 05:51:52,2,"Ai started tweaking. Half the answers wrong. Having a secondgrader do my schoolwork in crayons would have been more reliable. And way too many ads. An ad when you open the app, an ad when you scan a question, and throws in an extra ad when you reanswer a question just in case it hasn't annoyed you yet.",0
Question.AI - Chatbot&Math AI,Fred Nyirenda,2024-12-03 05:36:07,5,"Were to appreciate we should appreciate people, this is a big development which is easy and fast when studying and answering questions of our own need, thank you for this app it's my favorite and my number one",0
Question.AI - Chatbot&Math AI,Pius young,2024-12-03 04:12:42,1,Too many ads,0
Question.AI - Chatbot&Math AI,Joy,2024-12-03 04:07:32,1,You have to pay after reaching a certain limit. Which sucks.,0
Question.AI - Chatbot&Math AI,Chernisse William,2024-12-03 02:12:10,5,Good for think you don't know and more,0
Question.AI - Chatbot&Math AI,Sungàñi Phiri,2024-12-02 18:01:53,4,Very nice app but u should remove ad's,0
Question.AI - Chatbot&Math AI,Calvin Matongo,2024-12-02 16:56:50,1,This is app has been good but now is useless everytime ads 😔 and no kiswahili,0
Question.AI - Chatbot&Math AI,Melvis Uche,2024-12-02 13:53:24,5,🔥,0
Question.AI - Chatbot&Math AI,Rica Patillas,2024-12-02 13:20:49,5,Best ever,0
Question.AI - Chatbot&Math AI,Chona Marie,2024-12-02 11:01:34,5,100% I like it,0
Question.AI - Chatbot&Math AI,Charles w. chea,2024-12-02 10:24:38,5,Very much accurate since I started using this app. I love it very much,0
Question.AI - Chatbot&Math AI,Jerson Gonzalez,2024-12-02 10:05:35,1,ads,0
Question.AI - Chatbot&Math AI,Tete P Dowingar,2024-12-02 07:30:09,5,This app is very good I love how it answer the question in detail,0
Question.AI - Chatbot&Math AI,Muhammed fadil Sanyang,2024-12-02 03:23:43,5,The app is not working,0
Question.AI - Chatbot&Math AI,Sunah Asro,2024-12-02 00:17:53,1,Baguss Akhir-akhir ini saya dapat Nilai yg sangat² bagus karena Aplikasi ini! Emang The best Nih Aplikasi!,0
Question.AI - Chatbot&Math AI,Ghen Cabrera,2024-12-02 00:06:35,4,MinsAn mali yung sinasabi pero ok naman sya,0
Question.AI - Chatbot&Math AI,Bảo Quân,2024-12-01 23:33:39,1,App như loz giải toán như loz,0
Question.AI - Chatbot&Math AI,Desta Teferi,2024-12-01 22:59:44,5,Write related entropy and Maxwell Boltzmann,0
Question.AI - Chatbot&Math AI,Nemiah Okeyo,2024-12-01 22:04:51,5,Your app is good but the only problem is about the endless display of non beneficial ads you keep on disturbing me with. It slows my research speed and annoys me seriously,0
Question.AI - Chatbot&Math AI,Nicole Portento,2024-12-01 20:33:26,1,Di pwede madownload,0
Question.AI - Chatbot&Math AI,Regielyn Pasibog,2024-12-01 18:23:12,5,I like question Al,0
Question.AI - Chatbot&Math AI,Lhoraine Reyes,2024-12-01 17:09:54,1,This app is so annoying it's so idiot,0
Question.AI - Chatbot&Math AI,Progga Rahman,2024-12-01 16:23:45,5,Best one I've used so far.,0
Question.AI - Chatbot&Math AI,Gabin Tsopze,2024-12-01 15:05:28,5,"Woow 👌! This is the best, it has the most greatest properties an AI can have mostly for solving purpose. Try and see !",0
Question.AI - Chatbot&Math AI,jane Espinosa,2024-12-01 03:35:21,5,Good condition,0
Question.AI - Chatbot&Math AI,Ziyadat Ololade Ibraheem,2024-12-01 00:30:58,1,It's so bad,0
Question.AI - Chatbot&Math AI,Amy Frontrow,2024-11-30 22:24:43,1,Idont like this app,0
Question.AI - Chatbot&Math AI,jelyn cabuena,2024-11-30 20:00:34,4,amazing 😍,0
Question.AI - Chatbot&Math AI,Wesley Kelesi,2024-11-30 15:25:23,4,The app is helpful,0
Question.AI - Chatbot&Math AI,alaro binawo,2024-11-30 08:11:04,4,Really good actually amazing but sometimes and I mean at certain times it gives me a wrong answer. But is still a amazing app to use.,0
Question.AI - Chatbot&Math AI,jose martinez,2024-11-30 00:38:03,2,the answers are pretty accurate but they updated it and every time u click on something there's a ad ur better off using guath math,0
Question.AI - Chatbot&Math AI,Makima River,2024-11-29 21:50:21,5,I had 61 pages to do but thankfully I found this app it helped me alot AI is getting way smarter than I thought 💭,0
Question.AI - Chatbot&Math AI,owltra owltra,2024-11-29 19:26:37,1,"He used to be useful and now whenever I send him my homework he answers some diabolical things I could ever see, he has been like this ever since when you guys decided to add question ai PLUS",0
Question.AI - Chatbot&Math AI,Marafa Aliyu,2024-11-29 18:00:46,5,Perfect,0
Question.AI - Chatbot&Math AI,Roger Petras,2024-11-29 15:52:33,1,I rate 1 Kasi nakaka bweset gamitinpuro addds,0
Question.AI - Chatbot&Math AI,Brittany Bateau,2024-11-29 09:15:34,1,"This app is so stupid it don't even work ,I'm trying to scan my work but it scaned my bed sheets and it's so stupid it wasn't even following the question it was off topic, the people that rated it 10/10 are lying they probably hate this app as mush as I do",0
Question.AI - Chatbot&Math AI,Jose Rivera,2024-11-29 02:18:44,1,Won't let unsubscribe despite following every step on Android and computer and no one is giving me any feedback or is helping. The discord is useless also.,0
Question.AI - Chatbot&Math AI,Kwesi Telldem,2024-11-28 22:20:57,5,What I like about this app is the capabilities of taking pictures to slove questions is unlimited 👍👍👍👍,0
Question.AI - Chatbot&Math AI,Emmanuel Kiprop,2024-11-28 20:55:36,5,"Excellent app, just too much ads interference. Check on that",0
Question.AI - Chatbot&Math AI,MasixRB,2024-11-28 20:12:02,1,KHANKIR POLA TODER MAYRE BAAP ATO ADS DIYE BHOROS TOR MA ER BHODAY JOTO DHON DUKHSE OITAR BESHI TOR APP E ADS ASE TODER MA RE AMI CHAY J RAPE HOUK BNP JAMAT SHIBIR CHATRO LEAGUE CHATRO DOL SHOB MILE AMAR QUESTION SHORAY DISOS KHANGARIR POLARA,0
Question.AI - Chatbot&Math AI,Wagayo Waxale,2024-11-28 18:49:53,5,Education,0
Question.AI - Chatbot&Math AI,eyad shenawy,2024-11-28 18:11:16,5,This app saved me fr other ai was giving me wrong answer i was disappointed to Ai again till i try this and it give correct answers,0
Question.AI - Chatbot&Math AI,Erick Mackenzie,2024-11-28 17:23:54,1,Ads are disturbing,0
Question.AI - Chatbot&Math AI,Dog3 Dud3,2024-11-28 12:46:39,5,Helps with all subjects💯,0
Question.AI - Chatbot&Math AI,Maricar Moloboco,2024-11-28 10:43:56,5,I'll do my homework everyday I love this app,0
Question.AI - Chatbot&Math AI,Peace Business Group,2024-11-28 09:30:42,5,I have made you my choice🫶,0
Question.AI - Chatbot&Math AI,Fasoranti Glory,2024-11-28 07:52:33,1,You are the worst ai have ever seen in my life you kept on show ads when I just ask one question you people send ads u didn't let me focus on my book u kept on and on send me ads after just sending one question this app is a no is worst,0
Question.AI - Chatbot&Math AI,Yin Yin,2024-11-28 06:07:09,1,Bad,0
Question.AI - Chatbot&Math AI,Senayet Kebebew,2024-11-28 04:49:19,2,What are the functio n of money,0
Question.AI - Chatbot&Math AI,ELLY MAINA,2024-11-27 22:56:40,5,The app is just amazing,0
Question.AI - Chatbot&Math AI,Haysem Muhammad,2024-11-27 19:06:13,5,Best app,0
Question.AI - Chatbot&Math AI,Rannice Frater,2024-11-27 09:34:46,1,This is the worst AI ever all I'm telling it to do it over again. It's just giving me the same thing over and over again.,0
Question.AI - Chatbot&Math AI,Starla Kirby,2024-11-27 07:00:27,3,This app is blurry but my camera is not blurry it takes to long to focus on the camera and when my free time is up using it it tells me to add a subscription so I can keep using it but I keep cancelling and it still won't let me use it without paying,0
