app_name,reviewer,date,score,content,thumbs_up
BALA AI: Character AI Chat App,Carmelle T,2025-03-18 01:51:20,5,This was unexpected I love it Al I want for Christmas is eli,0
BALA AI: Character AI Chat App,apocalypse7,2025-03-18 01:23:22,5,"This is one of the best, if not the best app like this out there! (In my opinion) I tried quite a few, and I have enjoyed this one the most. The developers aren't greedy, the content that is provided, and creation tools are great! One thing I would like to see added, is a comment section. Be able to give feedback on characters, and receive feedback on characters.",0
BALA AI: Character AI Chat App,Laya Henderson,2025-03-18 01:15:22,4,"It's really nice, it crashes sometimes or doesn't let me message them for like an hour or 30 minutes though. But it's a good ai chat app",0
BALA AI: Character AI Chat App,Lily Galan,2025-03-17 22:29:16,5,"I love this app, point blank period. but, I wish the chats had better memory. and when I turn explicit mode off, it stills ends up getting explicit....I don't mind though. also, the ai bots could be a little less robotic with the responses in my opinion. definitely recommend to a friend. I deleted it cus I got addicted 😭😅",0
BALA AI: Character AI Chat App,tyler brotherton,2025-03-17 21:10:28,5,"Great AI, large selection of characters and good amount of daily free messages to claim. 100% worth downloading to be honest.",0
BALA AI: Character AI Chat App,SwitchVlad,2025-03-17 20:34:36,1,"moving from android to apple, I log into my Google account on bala on my iPhone and my account pulls up fine, but it doesn't give me my vip. I sign back into the android phone and I still have my vip. I want my vip on my iphone update: canceling my sub until problems fixed",0
BALA AI: Character AI Chat App,Raggie Prince,2025-03-17 20:21:22,5,love,0
BALA AI: Character AI Chat App,Xavier Valcourt,2025-03-17 18:14:25,5,I like this app,0
BALA AI: Character AI Chat App,Aiko Sishura,2025-03-17 18:06:56,3,"bro started proposing after i said ""hello""",0
BALA AI: Character AI Chat App,•Kam& Kass•,2025-03-17 15:32:29,1,This said thus was for kids NO!!! I went on this app and nope this was not for kids so I came straight to here and made a review 🙃 pks if your a kid do not download this,0
BALA AI: Character AI Chat App,jay futrell,2025-03-17 13:10:12,5,This is the best app I ever wanted no filter at all 😍😍😍😍😍😍😍😍😍😍😍,0
BALA AI: Character AI Chat App,Shadowwolf 1945,2025-03-17 11:39:47,5,really enjoy it,0
BALA AI: Character AI Chat App,Zero Cool,2025-03-17 10:43:39,1,dont fall for it it's b.s.,0
BALA AI: Character AI Chat App,Noah,2025-03-17 10:39:12,1,YOU SHOULD MAKE THIS GAME EVEN MORE TALKITIVE BECAUSE IT KEEPS ON SAYING RUN OUT OF MESSAGES AND I DON'T LIKE IT BECAUSE IT MEAN,0
BALA AI: Character AI Chat App,Lanna Hauck,2025-03-17 10:32:20,2,"I loved Bala for a long while now, and it was my first choice of AI app for a few months, to the point of paying for a subscription even... but now it isn't anywhere near as good as it was before, and I'm so upset about it. The bots used to have such vivid, long, detailed responses, and now they all cut off in the middle of sentences, the ""continue message"" button only makes the message repeat, and the bots don't act at all like they should. I don't know what happened. I'm so disappointed :((",0
BALA AI: Character AI Chat App,Kishan Pramod,2025-03-17 08:48:43,5,w app,0
BALA AI: Character AI Chat App,Un Known,2025-03-17 04:51:19,5,"i love this app so much. I will say something I'd love to see added is an option to add words that are ""blocked"" like if you didn't want any characters that deal with certain topics you can add the word to your blocked words and they won't show up on your feed or something. Just an idea I'd love to see!",0
BALA AI: Character AI Chat App,DOGDAY OMAR,2025-03-17 04:47:55,5,best app ever you can do anything you want no filter,0
BALA AI: Character AI Chat App,Deja Morrow,2025-03-17 04:33:16,5,love it it's has all of it get this game now,0
BALA AI: Character AI Chat App,Savannah Burley,2025-03-17 04:31:00,5,So fun,0
BALA AI: Character AI Chat App,Jaydon Johnson,2025-03-17 04:12:56,3,"I miss the old version, i want it back",0
BALA AI: Character AI Chat App,Alodia Kate Cruzado,2025-03-17 03:24:02,5,sufer latina 😘,0
BALA AI: Character AI Chat App,Charles Hamilton,2025-03-17 02:17:04,5,Great ai experience. You can write whatever you desire. AI follows your storyline pretty well,0
BALA AI: Character AI Chat App,Luna kingery,2025-03-17 00:57:11,1,It constantly gets gender stuff wrong regardless of what you're doing. It's a bit annoying. And the characters forget how they were behaving and suddenly changing their personality out of nowhere. No matter how your refresh.,0
BALA AI: Character AI Chat App,Only IAlex,2025-03-16 22:04:59,1,10 second in app 2 adds,0
BALA AI: Character AI Chat App,Donna Thomas,2025-03-16 21:43:07,5,It's good it improved a lot,0
BALA AI: Character AI Chat App,shep man 1423,2025-03-16 21:05:28,2,"I love this app. it's quite fun. But I have a grip with it. Their are NO category filters. this means I can see a awesome Ai that looks nice ""but"" I look at the Scanareo and it's CUCK stuff. like the girl Cheating. WHY!? I can't get rid of them! I am forced to pass by them and like reading the scenes. so I am constantly Stuck feeling Dirty and wronged by these Horrible scenes. PLEASE change this! make it so there are categories and a way to hide them!",0
BALA AI: Character AI Chat App,Randall Decker,2025-03-16 20:51:07,5,Sexy so good,0
BALA AI: Character AI Chat App,Issaac Norris,2025-03-16 20:25:44,5,I love this game,0
BALA AI: Character AI Chat App,Grey donidevito,2025-03-16 20:01:30,1,told me almost exact ways to make homemade fireworks (extremely inappropriate for children and possibly dangerous),0
BALA AI: Character AI Chat App,Tyler Power,2025-03-16 19:45:36,5,it's way more descriptive. but its a bit slow I don't mind,0
BALA AI: Character AI Chat App,shane vaillancourt,2025-03-16 18:21:33,3,"The app is fun and helps me bounce ideas when I'm writing but sadly I can't continue after a few days the AI reverts back to the characters original personality like the previous context never happens, need a way to force the AI to reread previously posted chats.",0
BALA AI: Character AI Chat App,Corina Garcia,2025-03-16 17:31:40,3,"It's a good ai app, not gonna lie. The only downfall is that the characters forget you way too fast. It sucks cause you either have to reset it or start a new story, which can be annoying. Wish they could fix that problem.",0
BALA AI: Character AI Chat App,Icelle Haspela,2025-03-16 14:23:24,5,wth is this,0
BALA AI: Character AI Chat App,Danica Swart,2025-03-16 13:13:51,5,awsom,0
BALA AI: Character AI Chat App,Mack Arius,2025-03-16 11:30:15,5,"I like it, it's a good stress reliever, but the memory is kind of short, hope they make it long enough, recommend app try it,",0
BALA AI: Character AI Chat App,Aiman Hakim,2025-03-16 07:56:55,2,i cant login to this app cause it said i have delete my acc for multiple times even though just 2 times now i cant login anymore please fix that,0
BALA AI: Character AI Chat App,Md Muttakin,2025-03-16 07:01:07,5,Best,0
BALA AI: Character AI Chat App,Neo,2025-03-16 05:21:59,1,"They put restrictions on the app, don't really recommend.",0
BALA AI: Character AI Chat App,Jasmine Cabero,2025-03-16 04:03:40,1,I want to get many gem but it's complicated not to by do something to do with ads.. And I want to get my account back,0
BALA AI: Character AI Chat App,Brandon Riddle,2025-03-16 03:31:18,5,hot,0
BALA AI: Character AI Chat App,Ashley Roalson,2025-03-16 03:00:06,3,This is for horny people lol,0
BALA AI: Character AI Chat App,Dihla Guerrero,2025-03-16 02:51:49,5,I love it,0
BALA AI: Character AI Chat App,wayne duncan,2025-03-16 02:29:05,5,"Best AI app I have used . I really like the way its set out and enjoy every minute of it . Plenty of character's to talk to. If you are wondering what app to download this is the one you won't be disappointed. Love it,it's the best.",0
BALA AI: Character AI Chat App,Ygvdbh Bcx,2025-03-16 02:24:03,5,it's super it's super good add helpful when you're stressed out like it's so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so like helpful if you want to take a break go on this app and please sponsor blah blah AI well it's actually called b a l a a i whatever but this app is so helpful......,0
BALA AI: Character AI Chat App,Andrew S,2025-03-16 01:48:03,5,very good for those who are not good at communication.,0
BALA AI: Character AI Chat App,Arson Ist,2025-03-16 01:21:52,5,so good,0
Google Gemini,JellyKoopa,2025-03-19 22:42:59,5,I can call it Jarvis,0
Google Gemini,minhazul abedeen,2025-03-19 22:38:57,1,not up to the mark. Competitors are doing far better than Gemini.,0
Google Gemini,Claire Louise Milne,2025-03-19 22:37:10,1,doesn't work,0
Google Gemini,Nikhil,2025-03-19 22:26:19,5,very helpful for hw,0
Google Gemini,Ikramuddin Khan,2025-03-19 22:23:12,1,best,0
Google Gemini,amir ali 143,2025-03-19 22:19:54,5,good 👍,0
Google Gemini,Vanessa Beasley,2025-03-19 22:15:48,5,Great,0
Google Gemini,mariyam zameela,2025-03-19 22:15:04,1,whares google assistant😭😭😭😭😭,0
Google Gemini,waqar Ahmed,2025-03-19 22:13:31,5,Good app,0
Google Gemini,byamukama martin,2025-03-19 22:11:03,4,gemini is a better ai tool,0
Google Gemini,Raymond Todd Mitchell,2025-03-19 22:06:00,3,I prefer a woman's voice,0
Google Gemini,Ifunanya Ann Okenwa,2025-03-19 22:05:07,3,interactive and versatile,0
Google Gemini,Najma 1,2025-03-19 22:02:24,5,💗,0
Google Gemini,Sanjeev Kumar,2025-03-19 22:01:30,5,superb,0
Google Gemini,Jahidul Islam shishir,2025-03-19 22:00:56,5,aill app,0
Google Gemini,Ali Bijani,2025-03-19 22:00:34,3,miss google assistant feature like play news,0
Google Gemini,Yahsin El-obari,2025-03-19 22:00:23,5,really cool,0
Google Gemini,bd Alwas2,2025-03-19 21:56:08,5,مممتازانصحكم بننزيله,0
Google Gemini,Johnny Tsunami Herrera,2025-03-19 21:56:08,4,So far working good.,0
Google Gemini,Nicolás Luciano Ismael Jara,2025-03-19 21:55:27,2,2 stars because is somewhat useful. But I cannot get short answers no matter how hard I try. Any other known AI brings me way better experience than this one.,0
Google Gemini,Nissanka Janaratne,2025-03-19 21:53:04,5,Very capable multimodal foundation model that can help you with information intensive work.,0
Google Gemini,Victoria Skinner,2025-03-19 21:48:35,5,brilliant 👏🏼,0
Google Gemini,Mubashir mk,2025-03-19 21:47:44,5,nice,0
Google Gemini,Melissa,2025-03-19 21:43:15,5,"so smart! so fast! thank u, GOOGLE!!!",0
Google Gemini,Krenar Demolli,2025-03-19 21:42:51,5,"just 5 star easy to understand,short and long aneswers its very nice",0
Google Gemini,Kiyan Marufi,2025-03-19 21:29:33,5,really good,0
Google Gemini,Sheri Fairchild,2025-03-19 21:28:07,5,it can't generate images anymore 😔,0
Google Gemini,Nwaiwu Bruno,2025-03-19 21:23:37,5,very nice 👍,0
Google Gemini,Mena server . computer,2025-03-19 21:22:44,4,excellent,0
Google Gemini,Najrul Islam,2025-03-19 21:22:30,5,nice,0
Google Gemini,M S,2025-03-19 21:19:21,4,Has evaloved nicely. ChatGPT is still my go to AI tool for most research but Gemini is convienient due triggering with voice only. Google has added device controls from assistant so its closer to a fully functional replacement. It is a solid competitor to ChatGPT but I'll continue to use both unless one pulls way ahead.,0
Google Gemini,Praveen Tyagi,2025-03-19 21:19:03,4,Good,0
Google Gemini,Chris Sailor Moon,2025-03-19 21:09:58,4,great,0
Google Gemini,Samuel Capistrano (SAM),2025-03-19 21:08:48,5,amazing,0
Google Gemini,Imtiaj Arfat,2025-03-19 21:02:01,5,good,0
Google Gemini,Ali Reza,2025-03-19 21:00:55,5,woow,0
Google Gemini,Mu'awiyya Yaqub,2025-03-19 20:57:28,5,Thank you,0
Google Gemini,Yeet,2025-03-19 20:52:51,5,uwu id beng program and development team ^^,0
Google Gemini,Austin Boyle,2025-03-19 20:51:05,1,"made me want to kill myself. I'm not joking, this is a sincere complaint about the consequences to my mental health. it's had so many glitches and errors that have had expensive repercussions that I'm actually ruined now. I've got bills I can't catch up on now and I've done the math and theres no getting out and I hate you.",0
Google Gemini,Loévan Boultareau,2025-03-19 20:45:46,5,"really, Gemini did efforts! and we can all see that cause they made ALMOST all paid features for free. the only restrictions I know, is Imagen3 won't generate people in free tier and limited amount of deep research uses. it is so great!",0
Google Gemini,Greg Johnson,2025-03-19 20:42:03,5,unbelievable,0
Google Gemini,Sibam Betal,2025-03-19 20:34:29,5,good,0
Google Gemini,Comfort Edward,2025-03-19 20:24:39,5,Excellent,0
Google Gemini,Noyzkie Yonz,2025-03-19 20:17:34,5,excellent,0
Google Gemini,Hanlo,2025-03-19 20:15:05,5,this ai/Gemini is very accurate.,0
Google Gemini,DESAI Chinyama,2025-03-19 20:15:03,5,very perfect,0
Google Gemini,Clayton Fishers,2025-03-19 20:14:14,5,Gemini would be truly amazing if the app was able to perform tasks on my phone like clicking on images using local image recognition.,0
Google Gemini,Elia Yohana,2025-03-19 20:13:42,5,I love it,0
Google Gemini,Simon Laryea Okang,2025-03-19 20:11:59,5,This helps you to understand everything you need This is so far the best AI I have ever seen There is nothing wrong with this AI It is pretty good and perfect,0
Google Gemini,Carlos Lerma,2025-03-19 20:07:18,5,Carlos Lerma great 👍👍👍,0
Google Gemini,Besho_ov7 Official,2025-03-19 20:06:51,5,very useful,0
Google Gemini,Ally Damas,2025-03-19 20:05:55,5,goood,0
Google Gemini,Skipper Marks,2025-03-19 20:04:26,5,responds well to corrections 😃,0
Google Gemini,Janet Cartland,2025-03-19 20:02:59,4,"I hope I can locate the ""Calculator"" which was already installed on my phone upon purchase. I must have accidentally deleted it.",0
Google Gemini,Khezar Jarral,2025-03-19 19:59:26,5,user-friendly and easy to use,0
Google Gemini,Daniel De la rosa,2025-03-19 19:56:09,5,awesome thanks 👍👍,0
Google Gemini,Mohd Nasim,2025-03-19 19:50:42,5,ok,0
Google Gemini,Omar Faruk,2025-03-19 19:50:26,5,Really Helpful,0
Google Gemini,Nathan Hennessey,2025-03-19 19:49:28,5,love it! so far it's been the best AI tool I've used.,0
Google Gemini,Olid Khan,2025-03-19 19:37:50,4,nice,0
Google Gemini,Shubhangi Pathak,2025-03-19 19:36:44,4,Overall it's really fantastic to use the gemini but the only problem I face is that it doesn't waits for a second in between of the sentences. I mean whenever I'm about to start the next sentence it considers it over.,0
Google Gemini,Upkar Hotal,2025-03-19 19:35:51,5,feature ko fast Karen,0
Google Gemini,Luis Lopez,2025-03-19 19:33:11,5,👍,0
Google Gemini,Topher Troy,2025-03-19 19:28:50,4,trial we will see,0
Google Gemini,Amardip Pawar,2025-03-19 19:28:08,5,awesome,0
Google Gemini,Jam Masoud,2025-03-19 19:26:16,5,goood,0
Google Gemini,Shaik Zaker,2025-03-19 19:23:39,5,🎉,0
Google Gemini,William Johnson,2025-03-19 19:22:46,4,Gemini is is a very intelligent app. and goes into it's subjects with detailed information.,0
Google Gemini,Dominik Tyberg,2025-03-19 19:16:06,5,Gemini was the greatest invention or software made since Windows excel,0
Google Gemini,Kiran Shid,2025-03-19 19:03:08,5,nice experience 😃,0
Google Gemini,Sanjay Kumar,2025-03-19 19:01:37,4,good,0
Google Gemini,Cathy Biswas,2025-03-19 18:59:02,5,apps good,0
Google Gemini,Joe Prete,2025-03-19 18:55:32,5,my goto AI,0
Google Gemini,Abdul Rahman,2025-03-19 18:52:05,5,this app is good 😊👍,0
Google Gemini,Prince Boy,2025-03-19 18:51:47,5,work,0
Google Gemini,Benjamin Scott,2025-03-19 18:51:04,1,it's basically useless when trying to call places that have multiple store locations. Even when I have a phone number in my phone labeled as the person I want to call it still asks me if I want to call them. I obviously want to.,0
Google Gemini,Pankaj Dev,2025-03-19 18:48:31,5,good,0
Google Gemini,jaman uddin,2025-03-19 18:47:34,4,it is very good opportunity for the student thank you Gemini thank you Google I appreciate you,0
Google Gemini,Rabindra kumar,2025-03-19 18:47:07,5,best of it's kind.,0
Google Gemini,d Nine ft,2025-03-19 18:46:17,1,this ai app is unrefined inept and undeveloped why was it even released it can't do anything except stop the applications that did operate properly from doing their job and will not uninstall. I want it off my device please. everything I need the assistant app to do Gemini responds I'm sorry I can't do that I'm still in development maybe at a later date is there something else I can help with. and it will not let me return to the original assistant application. remove it replace my device pleas,0
Google Gemini,Sejal Bhadresha,2025-03-19 18:44:08,4,it was too good I loved it 👍,0
Google Gemini,Thomas,2025-03-19 18:43:00,5,"Gemini saved my relationship, I'm amazed. thank you Gemini. Now all I gotta do is ask Gemini what to do when I screw everything up. Yay!",0
Google Gemini,Sahil Harijan,2025-03-19 18:41:26,5,good app,0
Google Gemini,Joseph Dunn,2025-03-19 18:39:56,5,Ai took my job,0
Google Gemini,Melusi Melusi,2025-03-19 18:34:22,5,it's good to have gemini,0
Google Gemini,Gourab Ghosh,2025-03-19 18:34:11,4,"why can't we change the voice, when one selected for live?? if one selected.... I want to try all voices do something developers!",0
Google Gemini,To the point,2025-03-19 18:33:22,4,All fine but writing Hindi instead of Urdu is annoying .,0
Google Gemini,Abu Sayeed Sheikh,2025-03-19 18:33:17,5,গ্রেট,0
Google Gemini,Bwambale Arafat,2025-03-19 18:33:15,5,very nice app.Highly recommend it 👌,0
Google Gemini,Hafiz Saqib,2025-03-19 18:30:34,5,ok,0
Google Gemini,omair butt,2025-03-19 18:30:04,5,nice,0
Google Gemini,Anom King,2025-03-19 18:29:57,5,good,0
Google Gemini,Mirai Nikki,2025-03-19 18:29:34,5,"Functional, Practical and time efficient. thank you Google for making this app. it's various functions have saved my time by so much and although by only a slight percentage, my life has become easier.",0
Google Gemini,Charlie Dean,2025-03-19 18:28:46,1,needs a non-supervised account,0
Google Gemini,Harshit,2025-03-19 18:27:33,5,Good,0
Google Gemini,Mamun Ahmed,2025-03-19 18:27:27,5,Nice 👍,0
Google Gemini,mgk gonmei,2025-03-19 18:21:12,5,quick fast n 👍,0
Google Gemini,Mario Dávila,2025-03-19 18:21:04,5,Extremely helpful.,0
Google Gemini,Backcountrythrottles,2025-03-19 18:20:20,5,helpful,0
Google Gemini,nitesh kapasiya,2025-03-19 18:14:48,1,"not proper update, aaj ki date nahi pata kya ai banega",0
Question.AI - Chatbot&Math AI,Roji Sofian,2025-03-19 22:34:16,1,terlalu banyak iklan,0
Question.AI - Chatbot&Math AI,Tembong Denis,2025-03-19 20:36:32,2,the app is good but they impose advert on someone that distracts a lot. What was meant for studies is now 80% advert app and the right of the learner to follow the advert is grossly violated,0
Question.AI - Chatbot&Math AI,Piamonte III A.V,2025-03-19 18:33:50,1,one question more ads hassle to use,0
Question.AI - Chatbot&Math AI,Soini Shaduka,2025-03-19 17:32:20,5,"question Ai you are my mentor ,my best help , my study care ,thank you very much",0
Question.AI - Chatbot&Math AI,James Junior,2025-03-19 09:40:42,1,many adds y,0
Question.AI - Chatbot&Math AI,Amanda Zuze,2025-03-19 02:41:44,1,its not giving answers,0
Question.AI - Chatbot&Math AI,Addisyn Payne,2025-03-19 02:13:48,5,Amazing for cheating 🫢,0
Question.AI - Chatbot&Math AI,Myrlande Zephir,2025-03-19 00:06:04,5,the app is good 👍,0
Question.AI - Chatbot&Math AI,Trusilla Malala,2025-03-18 17:17:02,5,Be accurate and serious,0
Question.AI - Chatbot&Math AI,Dolma,2025-03-18 16:52:58,1,What a trash thing that put in the app.. Everysingle time I search for something one add appears like it is too much.I am loving its features for providing answers but problem is add pooping again and again making me frustrate and I believe others may too .so please fix this.,0
Question.AI - Chatbot&Math AI,Solomon Ketema,2025-03-18 14:42:08,5,👍👍👍👍👍👍👍👍Wow is nice,0
Question.AI - Chatbot&Math AI,Levi,2025-03-18 14:28:32,1,IT SUCKS NOT EVEN THE RIGHT ANSWERS,0
Question.AI - Chatbot&Math AI,Julian Reig Alvarado,2025-03-18 11:34:54,5,Tysm for helping me,0
Question.AI - Chatbot&Math AI,haony,2025-03-18 11:01:58,1,광고도 적당히 쳐나와야지;,0
Question.AI - Chatbot&Math AI,Mark Gerald Guiruela,2025-03-18 10:22:37,1,too long ads,0
Question.AI - Chatbot&Math AI,John Nyaboe,2025-03-18 06:51:02,5,Easy to use,0
Question.AI - Chatbot&Math AI,Andrew Zulu,2025-03-17 20:39:34,5,Wow I real like this app I was don't believing that it's can help but know I lilly enjoy it 😘,0
Question.AI - Chatbot&Math AI,Ssuuna Tech,2025-03-17 18:49:36,5,It's good for me bro,0
Question.AI - Chatbot&Math AI,Tyler Wells,2025-03-17 17:01:16,2,it's such a good app but I absolutely HATE having to pay 4 it. I genuinely think you guys don't understand the amount of kids that NEED a free ai app because learning is a bit difficult to them. please fix this issue,0
Question.AI - Chatbot&Math AI,Jessica Morgan,2025-03-17 12:17:45,4,"Great app, gets annoying cause you only have 20 questions to ask every day.",0
Question.AI - Chatbot&Math AI,Jomel Delen,2025-03-17 07:59:29,4,This is either useful or not useful I hope they improve it,0
Question.AI - Chatbot&Math AI,Marco Esteban Reynoso Velasco,2025-03-17 05:40:00,5,Reliable for math when you are lazy to do it,0
Question.AI - Chatbot&Math AI,Roniel Manosor,2025-03-17 01:05:15,1,too many ads,0
Question.AI - Chatbot&Math AI,Ayrton Lam,2025-03-16 08:55:39,1,"Too many ads, when needed to explained the ai explained other topics than the thing I needed,and the app glitched out constantly for me",0
Question.AI - Chatbot&Math AI,Alex Ochieng',2025-03-16 04:43:13,3,"was good till they introduced alot of ads,also in some calculations involving physics and maths it's quite unreliable",0
Question.AI - Chatbot&Math AI,A Google user,2025-03-16 00:42:00,1,Try try try and still wrong answers. Frustrating that not one is answered correctly. Uninstalling now! Not worth the upgrade.,0
Question.AI - Chatbot&Math AI,Ahmed Adarkwah,2025-03-15 23:49:04,5,thank you so much,0
Question.AI - Chatbot&Math AI,Koku Ambrose Essiomle,2025-03-15 21:02:50,5,"Is a great app ,it helps you get accurate results",0
Question.AI - Chatbot&Math AI,Abraham King,2025-03-15 18:17:38,3,"The Question.AI is good and free but with few ads. However, This AI is not 4.o capacity; it is still the old 3.5. The answers it gives in mathematics are wrong sometimes. And in certain mathematics questions, it doesn't finish the solutions. It solves halfway and says you should continue yourself and arrive at the answer from where it stops. Well, it still gets 3 stars ⭐⭐⭐ at most, for now.",0
Question.AI - Chatbot&Math AI,Semere Mehari,2025-03-15 12:17:18,5,Good,0
Question.AI - Chatbot&Math AI,Yosef Bali,2025-03-15 09:43:05,5,it helps me more,0
Question.AI - Chatbot&Math AI,Geremu Bade,2025-03-14 19:37:03,5,I have no words to express the benefits of question al. Al are Master app in my app. I would like this app more. He solved my confused question.,0
Question.AI - Chatbot&Math AI,Gursirat Virk,2025-03-14 18:50:00,5,It has helped me so much with my grades and my study I love this app this app is the go for this is my Holly girll,0
Question.AI - Chatbot&Math AI,Oscar Okanyele,2025-03-14 17:59:09,5,"The best education app, it enlighten learners mind when use it rightly",0
Question.AI - Chatbot&Math AI,Theresa Cruz,2025-03-14 17:28:40,5,So good,0
Question.AI - Chatbot&Math AI,Sharifah Ali,2025-03-14 15:58:39,5,It is good and helpful to me during my research work thank you i love it,0
Question.AI - Chatbot&Math AI,Eugine Julius,2025-03-14 13:21:59,5,Perfect app,0
Question.AI - Chatbot&Math AI,Ocran Mayodi,2025-03-14 10:31:08,1,Return the FLOATING BUBBLE CHAT FEATURE PLEASE,0
Question.AI - Chatbot&Math AI,Minihero Mia,2025-03-14 01:02:55,5,"I love this app. This app not only explains problems but, has live examples. This app breaks down the problems perfectly for me. Only issue is the ads, but I'd rather have ads then paying for a subscription like other apps require.",0
Question.AI - Chatbot&Math AI,senait seboka,2025-03-13 17:19:21,5,"I enjoyed by this software application because it was helpful for my maths all questions with additional information. I want to say something about this application to avoid any conflicts so,use it try it!!if you need any helps ask any questions to get solution.....👌👌",0
Question.AI - Chatbot&Math AI,Lonia Venter,2025-03-13 14:08:40,5,It's an amazing app and helps me a lot,0
Question.AI - Chatbot&Math AI,Mary Chesire,2025-03-13 12:35:22,5,Wow,0
Question.AI - Chatbot&Math AI,Jelhym Adenix,2025-03-13 02:35:25,3,It didn't gave me accurate answers,0
Question.AI - Chatbot&Math AI,RAPHAEL FRIMPONG,2025-03-12 10:00:04,5,good app I wish everyone gets to know this,0
Question.AI - Chatbot&Math AI,Yur,2025-03-12 08:05:21,1,better off with chatgpt. Never go here unless you want your math questions incorrect. Might have benefits and higher ends in other subjects but not math.,0
Question.AI - Chatbot&Math AI,Stevine Onyango,2025-03-12 05:23:22,4,there are too many adds making it boring and time wasting,0
Question.AI - Chatbot&Math AI,Sharonda Madison,2025-03-12 00:00:18,5,Amazing,0
Question.AI - Chatbot&Math AI,Clarice Davis,2025-03-11 22:59:46,5,I love this app it helps me to speak good English and correct my punctuation.,0
Question.AI - Chatbot&Math AI,Olaoluwa Akanro,2025-03-11 22:09:49,3,The app is quite good and more understandable but the issue is about ads for example I came to use the app to read and you started showing me 1xbet sportybet ads dose that make sense the developer should try and change dose features thanks,0
Question.AI - Chatbot&Math AI,Annabell Hayes,2025-03-11 22:01:00,1,All it's doing is repeating my question back to me,0
Question.AI - Chatbot&Math AI,Portia Owusu,2025-03-11 20:18:17,5,Question Ai is the best app for education and help learners,0
Question.AI - Chatbot&Math AI,Careen Priver,2025-03-11 16:59:19,5,I want this app to move in to my files but it seems as the play store not want please I beg you to moveit to my files that's all I wanted,0
Question.AI - Chatbot&Math AI,Boyd Michelo,2025-03-11 16:49:23,5,Hundred percent,0
Question.AI - Chatbot&Math AI,Electricsherwin Buensuceso,2025-03-11 12:37:57,1,this is not homework helper is an ad helper like everytime that I scan any questions on my assignment the ads just pops up on my screen. And while the AI is thinking the answer I get Ads randomly for no reason. IS AN UNSKIPPADLE ADS. Like i can't even use this app therefore there's so much ads on this Application and is unbearable to use it please fix it.!,0
Question.AI - Chatbot&Math AI,Brittany Wenzel,2025-03-11 02:34:01,3,It is starting to get every single answer wrong so that I answer it incorrectly,0
Question.AI - Chatbot&Math AI,Rikat Nangwang,2025-03-10 19:20:42,5,Perfect,0
Question.AI - Chatbot&Math AI,gideon chesawer,2025-03-10 15:28:29,1,It's quite good although it cracks when uploading a screenshot questions,0
Question.AI - Chatbot&Math AI,Patrick Berry,2025-03-10 14:43:40,3,Great app helps alot but they used to have it at a 40 free question limit and now it's 20 and I still need the 40 questions without buying it because I have a test I need to check answers on,0
Question.AI - Chatbot&Math AI,Laura Lozano,2025-03-10 05:28:28,1,Even when I bought my new subscription it says transaction not approved but check my bank and says 13 dollars was took from this app and yet couldn't use it and is weird I couldn't get a refund to the app it probably knew this was going to happen,0
Question.AI - Chatbot&Math AI,Helen Reyes,2025-03-10 03:41:15,5,It really helped me with questions that I didn't know that it can help me practice more and solve it more easily and to see if my aunt is right or wrong,0
Question.AI - Chatbot&Math AI,Chance Ludwig,2025-03-10 03:08:48,5,Good,0
Question.AI - Chatbot&Math AI,Gideon Amankwah,2025-03-09 22:03:19,4,This AI app works so nice,0
Question.AI - Chatbot&Math AI,Okuhle Sphamandla,2025-03-09 19:27:39,4,This app has helped me a lot with my maths investigation but the problem with its it is that it has premium and I'm from a poor family I don't have money to pay for the premium,0
Question.AI - Chatbot&Math AI,Mike Denon,2025-03-09 19:25:16,5,bad,0
Question.AI - Chatbot&Math AI,Ernest Akatinwene,2025-03-09 18:10:27,5,A good app to use but the ad is too much,0
Question.AI - Chatbot&Math AI,Adrian Martinez,2025-03-09 16:43:53,4,Good listening and answers,0
Question.AI - Chatbot&Math AI,Bridah Brendah,2025-03-09 14:25:30,1,Disturbing me,0
Question.AI - Chatbot&Math AI,Fiyona Kessete,2025-03-09 13:33:33,5,Very Veryan like it,0
Question.AI - Chatbot&Math AI,Ifunnaya Uche,2025-03-09 10:11:52,1,not so good,0
Question.AI - Chatbot&Math AI,Ebenezer Mensah,2025-03-09 05:44:07,2,The ads are very distracting.Every question there's an ads where I'm learning.,0
Question.AI - Chatbot&Math AI,Estifa Adel,2025-03-09 02:58:25,5,"It's a little slow, but it's a really amazing application.",0
Question.AI - Chatbot&Math AI,Tholbert Dumenyo,2025-03-08 21:34:30,4,Best app,0
Question.AI - Chatbot&Math AI,Gudisa Oda,2025-03-08 12:32:14,5,Ok!,0
Question.AI - Chatbot&Math AI,leonard kirika,2025-03-07 19:28:37,5,it's excellent how to update it,0
Question.AI - Chatbot&Math AI,Hailey Lopez,2025-03-07 19:25:15,5,It works out really well Fun to,0
Question.AI - Chatbot&Math AI,Jameia Coachman,2025-03-07 19:18:53,4,Good but I don't really like all the ads but I would recommend it.,0
Question.AI - Chatbot&Math AI,Elyse Jarrell,2025-03-07 16:33:20,2,Dude the adds SUCK. it's like every. Single. Second. It's an ad!! And the AI can't even get the answers right most the time. I have to specifically ask for the correct answer MULTIPLE TIMES for it to be correct,0
